Número do Contrato,Objeto,Fundamento Legal,Modalidade Compra,Situação Contrato,Código Órgão Superior,Nome Órgão Superior,Código Órgão,Nome Órgão,Código UG,Nome UG,Data Assinatura Contrato,Data Publicação DOU,Data Início Vigência,Data Fim Vigência,CNPJ Contratado,Nome Contratado,Valor Inicial Compra,Valor Final Compra
492020,Objeto: Contratação de serviços técnicos especializados para elaboração de avaliação econômicade 1 (um) depósito mineral-- referente ao Caulim do Rio Capim (PA)-- com Relatório Final de Pesquisa aprovado pela ANM (antigo DNPM)-- incluída a prestação de esclarecimentos aos órgãos de controle e supervisão acerca do relatórios entregues-- para atender às necessidades da CPRM-- conforme as especificaçÕes constantes no Termo de Referência - Anexo I-- do Edital.,Fundamento Legal: Art. 1-- caput-- da Lei 10.520/02,Pregão,Publicado,32000,Ministério de Minas e Energia,29208,Companhia de Pesquisa de Recursos Minerais,495110,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,29/07/2020,03/08/2020,29/07/2020,29/07/2022,23162232000141,SAGA - CONSULTORIA E SERVICOS DE ENGENHARIA LTDA,93400.0100,93400.0100
42020,Objeto: Aquisição de equipamentos de informática:SERVIDOR-- TIPO NAS- NETWORK ATTACHED STORAGE-- conforme as especificações contidas no termo dereferência.,Fundamento Legal: Decreto 7892/2013.,Pregão - Registro de Preço,Publicado,53000,Ministério do Desenvolvimento Regional,53202,Superintendência do Desenvolvimento da Amazôn,533013,SUPERINTEND. DO DESENVOLVIMENTO DA AMAZONIA,30/07/2020,03/08/2020,30/07/2020,29/11/2020,22328534000184,L F COMERCIO DE EQUIPAMENTOS DE INFORMATICA E REPRESENTACOES LTDA,41100.0000,41100.0000
272020,Objeto: Aquisição de medicamentos destinados ao enfrentamento da emegência de saúde púbica-- COVID-19.,Fundamento Legal: Lei 13.979/2020,Dispensa de Licitação,Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,155009,EBSERH HUB-UNB,31/07/2020,04/08/2020,31/07/2020,30/10/2020,60665981000975,UNIAO QUIMICA FARMACEUTICA NACIONAL S A,47200.0000,47200.0000
652020,Objeto: Aquisição de Medicamentos para tratamento da COVID-19,Fundamento Legal: Regulamento de Licitações e contratos da EBSERH-- Lei 13.303/2016 e Lei 13.979/2020,Dispensa de Licitação,Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,155010,EBSERH HU-UFMA,28/05/2020,05/08/2020,28/05/2020,23/11/2020,17472278000164,GOLDENPLUS - COMERCIO DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA,1175.0000,1175.0000
752020,Objeto: Aquisição de Gêneros Allimentícios - Quatitativo de Subsistência,Fundamento Legal: Lei 10.520/02,Pregão - Registro de Preço,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,160298,COMANDO DA 1 REGIAO MILITAR,10/07/2020,05/08/2020,10/07/2020,10/07/2021,14782386000145,FAVORITTO COMERCIO DE BEBIDAS E ALIMENTOS EIRELI,4556.2500,4556.2500
22020,Objeto: Prestação de serviço de gerenciamento de frota para manutenção preventiva e corretiva de veículos oficiais do campus Jardim com fornecimento de peças e mão de obra.,Fundamento Legal: Lei 8666 e Decreto 7892.,Pregão - Registro de Preço,Publicado,26000,Ministério da Educação,26415,Instituto Federal do Mato Grosso do Sul,155850,INST.FED.DO MS/CAMPUS JARDIM,01/07/2020,04/08/2020,13/07/2020,12/07/2021,12039966000111,LINK CARD ADMINISTRADORA DE BENEFICIOS EIRELI,47345.0000,47345.0000
5292020,Objeto: Contratação de empresa para execução dos serviços de engenharia para revitalização (r ecuperação-- restauração e manutenção) rodoviária - CREMA 05 anos-- nas rodovias BB-222/PI-- BR-226/PI e BR-343/PI-- conforme condições-- quantidades-- exigências e especificações discriminadas nos projetos e estabelecidas no Edital n°70/2020-18-- seus anexos e na prosposta da Contratada.,Fundamento Legal: lei 10.520/02 e-- subsidiariamente-- Lei 8.666/93-- legislações correlatas-- Edital n°70/2020 e seus anexos.,Pregão,Publicado,39000,Ministério da Infraestrutura,39252,Departamento Nacional de Infraestrutura de Tr,393022,SUPERINTENDENCIA REG. NO ESTADO PI - DNIT,04/08/2020,06/08/2020,04/08/2020,03/08/2025,17551250000112,VILASA CONSTRUTORA LTDA,104494299.6500,104494299.6500
532020,Objeto: O objeto do presente instrumento é o registro de preços para futura e eventual contratação de serviços gráficos para atender o 6° Depósito de Suprimento-- que serão prestados nas condições estabelecidas no Termo de Referência-- anexo no Edital.,Fundamento Legal: Lei 8666/93,Pregão - Registro de Preço,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,160038,6º DEPÓSITO DE SUPRIMENTO,10/07/2020,04/08/2020,10/07/2020,10/07/2021,11943208000160,GRAFICA 3 COMUNICACAO E SERVICOS GRAFICOS LTDA,1500.0000,1500.0000
3102020,Objeto: Contratação de serviço de remoção-- transporte e destinação correta de resíduos orgânicos-- na forma de comodato dos contêineres a serem distribuídos nas áreas da UFG.,Fundamento Legal: Lei 8.666/1993,Pregão,Publicado,26000,Ministério da Educação,26235,Universidade Federal de Goiás,153052,UNIVERSIDADE FEDERAL DE GOIAS,04/08/2020,06/08/2020,05/08/2020,04/08/2021,21876089000124,ECOSENSE CONSTRUCOES-- LOGISTICA E GESTAO AMBIENTAL EIRELI,200460.4800,200460.4800
820772020,Objeto: Serviços de conectividade entre o ambiente IX.BR e Interconect AWS-- ,Fundamento Legal: Art. 29-- Inciso XV-- Lei 13303/2016,Dispensa de Licitação,Publicado,25000,Ministério da Economia,25207,Serviço Federal de Processamento de Dados,806030,SERPRO - SEDE - BRASILIA,05/08/2020,07/08/2020,05/08/2020,04/02/2021,07073027000153,TIVIT TERCEIRIZACAO DE PROCESSOS-- SERVICOS E TECNOLOGIA S.A.,74198.1800,74198.1800
192020,Objeto: Prestação de serviços de assistência médico-hospitalar aos usuários do Fundo de Saúde da Aeronáutica - FUNSA.,Fundamento Legal: Art. 25-- Caput da Lei nº 8.666/93.,Inexigibilidade de Licitação,Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,120014,BASE AEREA DE FORTALEZA,06/08/2020,07/08/2020,06/08/2020,06/08/2025,31100482000185,COOPERATIVA DE CIRURGIOES ONCOLOGICOS DO ESTADO DO CEARA - COOPONCO,50000.0000,50000.0000
92020,Objeto: Serviço de execução de inventário patrimonial que visa identificar os bens patrimoniais das unidades do Instituto Federal do Espírito Santo - Reitoria e Campi-- sua localização-- condições de uso e outras informações bem como saneamento das irregularidades e registro em sistema de informação.,Fundamento Legal: Lei 8666/93 e legislação complementar.,Pregão - Registro de Preço,Publicado,26000,Ministério da Educação,26406,Instituto Federal do Espírito Santo,158151,INST.FED.DE EDUC.-- CIENC.E TEC.DO ESP.SANTO,05/08/2020,07/08/2020,05/08/2020,05/08/2021,12886951000199,INTEGRADE SOLUCOES DE INFORMATICA-- CONTROLE PATRIMONIAL E AVALIACOES LTDA,38850.0000,38850.0000
1782020,Objeto: Prestação de serviço de assistência médico hospitalar aos usuários do FuSEx/SAMMED/PASS,Fundamento Legal: Art 25 da Lei 8.666/93,Inexigibilidade de Licitação,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,160130,36º BATALHãO DE INFANTARIA MECANIZADO,01/07/2020,06/08/2020,01/07/2020,30/06/2021,15578912000112,CARDIOMOBILE CARDIOLOGIA MOVEL LTDA,300000.0000,300000.0000
152020,Objeto: Contratação de serviço de manutenção corretiva do sistema de aquecimento solar de água do GAP-LS-- com fornecimento de peças.,Fundamento Legal: Art. 62 da Lei 8.666/93,Pregão - Registro de Preço,Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,120636,GRUPAMENTO DE APOIO DE LAGOA SANTA,01/07/2020,04/08/2020,01/07/2020,01/07/2021,70942941000120,SOS DOS AQUECEDORES LTDA,26130.5600,26130.5600
1002020,Objeto: Contratação de Fundação de apoio para execução de atividades de apoio logístico-- administrativo e gestão financeira relacionadas as Ações da Fiocruz emergenciais para Enfrentamento da Pandemia da Doença Causada pelo SARS-CoV-2 (Covid-19). Projeto : Estruturação e Operacionalização das Centrais Analíticas para diagnóstico de SARS-Cov-2 para o aumento da capacidade de processamento de amostras para confirmação do diagnóstico da COVID-19 na rede pública de saúde.,Fundamento Legal: Lei nº 13979/2020 --- Lei nº 8666/93 --- Decreto nº 9507/2018,Dispensa de Licitação,Publicado,36000,Ministério da Saúde,36201,Fundação Oswaldo Cruz,254420,FUNDAÇÃO OSWALDO CRUZ,06/08/2020,10/08/2020,06/08/2020,06/02/2021,02385669000174,FIOTEC - FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO EM SAUDE,150450743.8200,150450743.8200
282020,Objeto: Constitui objeto do presente instrumento a aquisição de reagentes e insumos para a realização dos exames de diagnóstico e monitoramento dos pacientes COVID-19 com fornecimento de equipamentos em comodato.,Fundamento Legal: Lei 13979/2016-- Lei 13303/2016 e Regulamento de Licitações e Contratos EBSERH,Dispensa de Licitação,Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,155018,EBSERH HUGV-UFAM,15/07/2020,05/08/2020,15/07/2020,14/10/2020,01490595000173,DIAGNOCEL COMERCIO E REPRESENTACOES LTDA,30960.0000,30960.0000
92020,Objeto: Adequação da Rede de Distribuição e da Subestação do Comando do 1º Grupamento de Engenharia.,Fundamento Legal: Inciso X do Art. 38 da Lei 8.666/93.,Tomada de Preços,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,160176,COMANDO 1º GRUPAMENTO DE ENGENHARIA,03/08/2020,04/08/2020,03/08/2020,10/04/2021,19389810000100,AHIH SERVICOS-- CONSULTORIA E COMERCIO EIRELI,299082.6700,299082.6700
232020,Objeto: Aquisição de material de consumo-- gêne-ros de alimentação.,Fundamento Legal: Parágrafo único do artigo 01 da Lei 8.666/93.,Pregão - Registro de Preço,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,160129,ESCOLA DE SARGENTOS DAS ARMAS,01/08/2020,06/08/2020,01/08/2020,01/08/2021,33180160000119,JP COMERCIO DE PRODUTOS ALIMENTICIOS E SERVICOS EIRELI,424167.3200,424167.3200
52020,Objeto: Contratação de serviços continuados de Limpeza-- Conservação e Higienização-- com disponibilização de mão de obra em regime de dedicação exclusiva.,Fundamento Legal: Lei n 8.666 de 1993 e Lei n 10.520 de 2002.,Pregão - Registro de Preço,Publicado,26000,Ministério da Educação,26437,Instituto Federal de Roraima,158351,INST.FED.RORAIMA - CAMPUS NOVO PARAISO,22/07/2020,05/08/2020,03/08/2020,03/08/2021,84038678000153,IRANEIDE S RODRIGUES,445034.8800,445034.8800
312020,OBJETO: Aquisição de 228 pneus para veículos automotivos-- radial 205/75 R16,Fundamento Legal: Pregão Eletrônico nº 26/2020 - DICOA/DEALF/CBMDF,Sem Informação,Fechado,25000,Ministério da Economia,25915,Fundo Constitucional do Distrito Federal,170394,FCDF±SSP±CORPO BOMBEIRO MILITAR DO DF,28/07/2020,03/08/2020,28/07/2020,28/07/2021,17450564000129,BBW DO BRASIL COMERCIO DE PNEUMATICOS EIRELI,79859.2800,79859.2800
672020,Objeto: Aquisição de Medicamentos para tratamento do COVID - 19.,Fundamento Legal: Regulamento de Licitações e Contratos da EBSERH-- Lei 13.303/2016 e Lei 13.979/2020.,Dispensa de Licitação,Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,155010,EBSERH HU-UFMA,28/05/2020,05/08/2020,28/05/2020,23/11/2020,09182725000112,ATIVA MEDICO CIRURGICA LTDA,19197.0000,19197.0000
102020,Objeto: Contratação de empresa especializada para guarda de embarcações e prestação de serviços náuticos de manutenção-- como limpeza e retirada de resíduos de equipamentos-- além de socorro náutico para embarcações pertencentes ao Refúgio de Vida Silvestre da Ilha dos Lobos.,Fundamento Legal: Lei n° 8.666/1993.,Dispensa de Licitação,Publicado,44000,Ministério do Meio Ambiente,44207,Instituto Chico Mendes de Conservação da Biod,443033,INSTITUTO CHICO MENDES - SEDE,21/07/2020,07/08/2020,21/07/2020,21/07/2021,20185809000142,SAMUEL MATIAS DA SILVA EIRELI,9800.0000,9800.0000
32020,Objeto: Prestação de serviços de Banda Larga Fixa para ponto de acesso à Internet a serem realizados na DRF Santo  ngelo-- na ARF Cruz Alta-- na ARF Ijuí e na ARF São Luiz Gonzaga-- que serão prestados nas condições estabelecidas no Edital e Termo de Referência-- referentes aos itens 1-- 4-- 5-- e 8 do Pregão 08/2020.,Fundamento Legal: Lei 8.666/93,Pregão,Publicado,25000,Ministério da Economia,25000,Ministério da Economia - Unidades com vínculo,170185,DELEGACIA DA RFB EM SANTO ANGELO,23/07/2020,04/08/2020,23/07/2020,22/03/2022,08411698000140,PROSERVER TELECOMUNICACOES LTDA,22400.0000,22400.0000
102020,Objeto: Contratação-- em caráter emergencial-- de uma empresa especializada para a locação-- instalação e manutenção de Sistema de Segurança Eletrônica CFTV Digital para as dependências do IBC.,Fundamento Legal: Lei nº 8666/93-- Dec nº 9507/2018 e IN SEGES/MPDG nº 26/05/2020.,Dispensa de Licitação,Publicado,26000,Ministério da Educação,26000,Ministério da Educação - Unidades com vínculo,152004,INSTITUTO BENJAMIN CONSTANT-RJ,30/06/2020,03/08/2020,30/06/2020,26/12/2020,20419850000136,K8.COM ENGENHARIA E SERVICOS EIRELI,214843.1400,214843.1400
72020,Informação protegida por sigilo nos termos da legislação vigente,Fundamento Legal: Lei 8666/93,Dispensa de Licitação,Publicado,30000,Ministério da Justiça e Segurança Pública,30108,Departamento de Polícia Federal,200388,SUPERINTENDENCIA REGIONAL NO ESTADO DO MA,21/07/2020,04/08/2020,01/08/2020,31/07/2021,-11,Sigiloso,9077.7600,9077.7600
32020,Objeto: Aquisição de Alimentos da Agricultura Familiar na modalidade Compra Institucional-- p ara o atendimento ao Programa Nacional Forças no Esporte - PROFESP-- de acordo com o Edital daChamada Pública n.º 01/2019.,Fundamento Legal: Lei n.º 12.512-- de 2011. Lei n.º 8.666-- de 1993.,Dispensa de Licitação,Pendente,52000,Ministério da Defesa,52111,Comando da Aeronáutica,120073,BASE AEREA DE FLORIANOPOLIS,07/08/2020,11/08/2020,10/08/2020,10/11/2020,29220735000102,ANNA GABRIELA FERREIRA PEGO 39108736855,19500.0000,19500.0000
382020,Objeto: Programa de educação continuada em Registro e Processamento da Produção Assistencial,Fundamento Legal: Lei nº 13.303/2016,Inexigibilidade de Licitação,Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,155007,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,24/07/2020,05/08/2020,24/07/2020,23/01/2022,19448297000180,INSTITUTO DO CONHECIMENTO E DO SABER FAZER LTDA,840000.0000,840000.0000
202020,Objeto: Aquisição de alimentos da agricultura familiar-- na modalidade compra institucional-- do Programa de Aquisição de Alimentos(PAA)-- para atendimento da demanda dos órgãos e entidades da administração pública Federal-- de acordo com oedital da Chamada Pública PAA n°01/2019-- que integra o presente contrato-- independentemente de anexação ou transcrição.,Fundamento Legal: Lei 8.666/93,Dispensa de Licitação,Publicado,26000,Ministério da Educação,26435,Instituto Federal do Rio Grande do Norte,158375,INST.FED.DO RN/CAMPUS MACAU,16/03/2020,07/08/2020,16/03/2020,15/03/2021,23102217400,AUGUSTO BATISTA DE CASTRO,14647.5000,14647.5000
5082020,Objeto: Fornecimento-- com instalação e garantia de 24 meses-- de Impressoras Multifuncionais Plotter e Scanners para o Departamento Nacional de Infraestrutura de Transportes. Gestora: Fernanda Gimenez Machado Faé - Diretora da DAF-- substituta.,Fundamento Legal: Lei nº 8.666/93-- Decreto nº 3.722/01-- Decreto nº 7.174/10.,Pregão,Publicado,39000,Ministério da Infraestrutura,39252,Departamento Nacional de Infraestrutura de Tr,393003,DEPART.NAC.INFRA ESTRUTURA TRANSPORTES.,31/07/2020,07/08/2020,31/07/2020,31/07/2022,21997155000114,VIXBOT SOLUCOES EM INFORMATICA LTDA,28760.0000,28760.0000
212020,Objeto: Apoio da FAPEX à execução do projeto 'CURSO DE ESPECIALIZAÇÃO EM CONTABILIDADE E AUDITORIA'.,Fundamento Legal: Leis Fed. 8.666/93-- 8.958/94-- 12.349/10 e Dec. 7.423/10 e 8.241/14.,Dispensa de Licitação,Publicado,26000,Ministério da Educação,26232,Universidade Federal da Bahia,153038,UNIVERSIDADE FEDERAL DA BAHIA,03/08/2020,04/08/2020,03/08/2020,31/12/2022,14645162000191,FUNDACAO DE APOIO A PESQUISA E A EXTENSAO,578340.0000,578340.0000
72020,Objeto: Contratação de serviços continuados de copeira-- recepcionista-- técnico em secretariado-- motorista e almoxarife-- com disponibilização de mão de obra em regime de dedicação exclusiva e fornecimento de materiais-- insumos e utensílios-- que serão prestados nas condições estabelecidas no Termo de Referência-- anexo do Edital.,Fundamento Legal: Lei 8666/93 e demais legislações pertinentes.,Pregão,A Publicar,30000,Ministério da Justiça e Segurança Pública,30802,Departamento de Polícia Rodoviária Federal,200130,SUPERINTENDENCIA REG. POL. RODV. FEDERAL-SE,26/06/2020,11/08/2020,11/08/2020,11/08/2021,14346629000100,CLEAN MASTER TERCEIRIZACAO DE SERVICOS EIRELI,658195.0000,658195.0000
22020,Objeto: Contratação de serviços continuados de prestação de serviços de vigilância-- com disponibilização de mão de obra em regime de dedicação exclusiva prestados nas unidades da SFA-RJ.,Fundamento Legal: Lei 8.666/93.,Pregão,Publicado,22000,Ministério da Agricultura-- Pecuária e Abastec,22000,Ministério da Agricultura-- Pecuária e Abastec,130063,SUPERINT.FED.DE AGRIC.-- PEC.E ABASTECIMENTO/RJ,23/07/2020,03/08/2020,02/08/2020,02/08/2021,26344455000118,OGVIG SEGURANCA E VIGILANCIA PATRIMONIAL LTDA,1630560.0000,1630560.0000
1202020,Objeto: Prestação de serviço de assistência médico hospitalar aos usuários do FuSEx/SAMMED/PASS,Fundamento Legal: Art 25 da Lei 8.666/93,Inexigibilidade de Licitação,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,160130,36º BATALHãO DE INFANTARIA MECANIZADO,07/01/2020,05/08/2020,01/07/2020,30/06/2021,14870496000169,SERVICO HOSPITALAR DE OXIGENOTERAPIA HIPERBARICA SANTA GENOVEVA LTDA,300000.0000,300000.0000
32020,Objeto: Contratação de serviço de assitência médico-hospitalar (Ortopedia e traumatologia),Fundamento Legal: art 25 da lei 8666/93,Inexigibilidade de Licitação,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,160002,COMANDO DE FRONTEIRA ACRE/4 BIS,20/02/2020,10/08/2020,20/02/2020,19/02/2021,17280180000105,RODRIGO VICK & ERIKA VICK SOCIEDADE SIMPLES,22500.0000,22500.0000
102020,Informação protegida por sigilo nos termos da legislação vigente,Fundamento Legal: Lei 8.666/1993,Dispensa de Licitação,Publicado,30000,Ministério da Justiça e Segurança Pública,30108,Departamento de Polícia Federal,200388,SUPERINTENDENCIA REGIONAL NO ESTADO DO MA,03/08/2020,05/08/2020,03/08/2020,02/08/2021,-11,Sigiloso,8140.0000,8140.0000
